date,county,state,cases,deaths
2020-11-10,Hitchcock,Nebraska,67,1
2020-11-10,Holt,Nebraska,419,7
2020-11-10,Hooker,Nebraska,35,1
2020-11-10,Howard,Nebraska,217,6
2020-11-10,Jefferson,Nebraska,175,0
2020-11-10,Johnson,Nebraska,153,0
2020-11-10,Kearney,Nebraska,318,0
2020-11-10,Keith,Nebraska,177,0
2020-11-10,Keya Paha,Nebraska,10,0
2020-11-10,Kimball,Nebraska,105,0
2020-11-10,Knox,Nebraska,335,2
2020-11-10,Lancaster,Nebraska,11513,54
2020-11-10,Lincoln,Nebraska,1516,8
2020-11-10,Logan,Nebraska,20,0
2020-11-10,Loup,Nebraska,13,0
2020-11-10,Madison,Nebraska,2190,12
2020-11-10,McPherson,Nebraska,11,0
2020-11-10,Merrick,Nebraska,249,2
2020-11-10,Morrill,Nebraska,185,0
2020-11-10,Nance,Nebraska,164,1
2020-11-10,Nemaha,Nebraska,231,0
2020-11-10,Nuckolls,Nebraska,143,0
2020-11-10,Otoe,Nebraska,460,1
2020-11-10,Pawnee,Nebraska,45,0
2020-11-10,Perkins,Nebraska,84,10
2020-11-10,Phelps,Nebraska,388,2
2020-11-10,Pierce,Nebraska,304,12
2020-11-10,Platte,Nebraska,2204,12
2020-11-10,Polk,Nebraska,243,7
2020-11-10,Red Willow,Nebraska,365,2
2020-11-10,Richardson,Nebraska,186,2
2020-11-10,Rock,Nebraska,68,1
2020-11-10,Saline,Nebraska,1128,2
2020-11-10,Sarpy,Nebraska,7745,44
2020-11-10,Saunders,Nebraska,892,5
2020-11-10,Scotts Bluff,Nebraska,1897,11
2020-11-10,Seward,Nebraska,584,3
2020-11-10,Sheridan,Nebraska,185,0
2020-11-10,Sherman,Nebraska,81,3
2020-11-10,Sioux,Nebraska,13,0
2020-11-10,Stanton,Nebraska,121,0
2020-11-10,Thayer,Nebraska,111,0
2020-11-10,Thomas,Nebraska,24,0
2020-11-10,Thurston,Nebraska,428,4
2020-11-10,Unknown,Nebraska,357,0
2020-11-10,Valley,Nebraska,117,1
2020-11-10,Washington,Nebraska,735,9
2020-11-10,Wayne,Nebraska,533,3
2020-11-10,Webster,Nebraska,139,2
2020-11-10,Wheeler,Nebraska,5,0
2020-11-10,York,Nebraska,714,3
2020-11-10,Carson City,Nevada,994,11
2020-11-10,Churchill,Nevada,449,4
2020-11-10,Clark,Nevada,90125,1576
2020-11-10,Douglas,Nevada,460,2
2020-11-10,Elko,Nevada,1831,15
2020-11-10,Eureka,Nevada,18,0
2020-11-10,Humboldt,Nevada,203,4
2020-11-10,Lander,Nevada,123,4
2020-11-10,Lincoln,Nevada,50,1
2020-11-10,Lyon,Nevada,684,14
2020-11-10,Mineral,Nevada,30,1
2020-11-10,Nye,Nevada,935,18
2020-11-10,Pershing,Nevada,27,0
2020-11-10,Storey,Nevada,25,0
2020-11-10,Washoe,Nevada,16471,212
2020-11-10,White Pine,Nevada,177,1
2020-11-10,Belknap,New Hampshire,311,6
2020-11-10,Carroll,New Hampshire,198,2
2020-11-10,Cheshire,New Hampshire,274,3
2020-11-10,Coos,New Hampshire,174,0
2020-11-10,Grafton,New Hampshire,333,1
2020-11-10,Hillsborough,New Hampshire,6137,325
2020-11-10,Merrimack,New Hampshire,1105,32
2020-11-10,Rockingham,New Hampshire,3166,105
2020-11-10,Strafford,New Hampshire,1000,14
2020-11-10,Sullivan,New Hampshire,141,1
2020-11-10,Unknown,New Hampshire,80,0
2020-11-10,Atlantic,New Jersey,6026,270
2020-11-10,Bergen,New Jersey,27606,2072
2020-11-10,Burlington,New Jersey,9671,521
2020-11-10,Camden,New Jersey,13472,642
2020-11-10,Cape May,New Jersey,1247,102
2020-11-10,Cumberland,New Jersey,4294,163
2020-11-10,Essex,New Jersey,28321,2159
2020-11-10,Gloucester,New Jersey,6372,252
2020-11-10,Hudson,New Jersey,25551,1539
2020-11-10,Hunterdon,New Jersey,1885,127
2020-11-10,Mercer,New Jersey,10264,643
2020-11-10,Middlesex,New Jersey,24555,1458
2020-11-10,Monmouth,New Jersey,15650,875
2020-11-10,Morris,New Jersey,10564,843
2020-11-10,Ocean,New Jersey,17849,1080
2020-11-10,Passaic,New Jersey,23261,1273
2020-11-10,Salem,New Jersey,1257,90
2020-11-10,Somerset,New Jersey,7215,600
2020-11-10,Sussex,New Jersey,1948,198
2020-11-10,Union,New Jersey,22752,1383
2020-11-10,Unknown,New Jersey,598,0
2020-11-10,Warren,New Jersey,1872,171
2020-11-10,Bernalillo,New Mexico,14528,242
2020-11-10,Catron,New Mexico,11,1
2020-11-10,Chaves,New Mexico,2893,21
2020-11-10,Cibola,New Mexico,1193,28
2020-11-10,Colfax,New Mexico,69,1
2020-11-10,Curry,New Mexico,2076,14
2020-11-10,De Baca,New Mexico,16,0
2020-11-10,Doña Ana,New Mexico,8722,113
2020-11-10,Eddy,New Mexico,1967,29
2020-11-10,Grant,New Mexico,252,5
2020-11-10,Guadalupe,New Mexico,62,1
2020-11-10,Harding,New Mexico,1,0
2020-11-10,Hidalgo,New Mexico,134,2
2020-11-10,Lea,New Mexico,2825,34
2020-11-10,Lincoln,New Mexico,472,7
2020-11-10,Los Alamos,New Mexico,75,0
2020-11-10,Luna,New Mexico,1442,16
2020-11-10,McKinley,New Mexico,5079,265
2020-11-10,Mora,New Mexico,18,0
2020-11-10,Otero,New Mexico,1843,17
2020-11-10,Quay,New Mexico,135,2
2020-11-10,Rio Arriba,New Mexico,668,16
2020-11-10,Roosevelt,New Mexico,648,10
2020-11-10,San Juan,New Mexico,4198,207
2020-11-10,San Miguel,New Mexico,250,0
2020-11-10,Sandoval,New Mexico,2639,55
2020-11-10,Santa Fe,New Mexico,2677,20
2020-11-10,Sierra,New Mexico,164,2
2020-11-10,Socorro,New Mexico,336,17
2020-11-10,Taos,New Mexico,366,6
2020-11-10,Torrance,New Mexico,188,1
2020-11-10,Union,New Mexico,60,2
2020-11-10,Valencia,New Mexico,1540,10
2020-11-10,Albany,New York,4192,132
2020-11-10,Allegany,New York,484,29
2020-11-10,Broome,New York,4086,117
2020-11-10,Cattaraugus,New York,618,21
2020-11-10,Cayuga,New York,566,5
2020-11-10,Chautauqua,New York,1136,5
2020-11-10,Chemung,New York,2157,20
2020-11-10,Chenango,New York,472,7
2020-11-10,Clinton,New York,313,5
2020-11-10,Columbia,New York,825,54
2020-11-10,Cortland,New York,665,1
2020-11-10,Delaware,New York,255,6
2020-11-10,Dutchess,New York,5879,170
2020-11-10,Erie,New York,15606,674
2020-11-10,Essex,New York,226,14
2020-11-10,Franklin,New York,147,2
2020-11-10,Fulton,New York,377,28
2020-11-10,Genesee,New York,510,6
2020-11-10,Greene,New York,563,15
2020-11-10,Hamilton,New York,20,1
2020-11-10,Herkimer,New York,461,10
2020-11-10,Jefferson,New York,282,1
2020-11-10,Lewis,New York,186,5
2020-11-10,Livingston,New York,432,7
2020-11-10,Madison,New York,666,9
2020-11-10,Monroe,New York,9242,264
2020-11-10,Montgomery,New York,296,9
2020-11-10,Nassau,New York,52173,2224
2020-11-10,New York City,New York,278312,24087
2020-11-10,Niagara,New York,2467,93
2020-11-10,Oneida,New York,3177,134
2020-11-10,Onondaga,New York,6826,193
2020-11-10,Ontario,New York,848,29
2020-11-10,Orange,New York,14568,423
2020-11-10,Orleans,New York,453,56
2020-11-10,Oswego,New York,809,4
2020-11-10,Otsego,New York,456,5
2020-11-10,Putnam,New York,2004,64
2020-11-10,Rensselaer,New York,1230,44
2020-11-10,Rockland,New York,19133,516
2020-11-10,Saratoga,New York,1567,17
2020-11-10,Schenectady,New York,1758,52
2020-11-10,Schoharie,New York,130,2
2020-11-10,Schuyler,New York,196,3
2020-11-10,Seneca,New York,188,2
2020-11-10,St. Lawrence,New York,501,5
2020-11-10,Steuben,New York,1249,72
2020-11-10,Suffolk,New York,51332,2022
2020-11-10,Sullivan,New York,1920,38
2020-11-10,Tioga,New York,864,41
2020-11-10,Tompkins,New York,712,0
2020-11-10,Ulster,New York,2670,87
2020-11-10,Warren,New York,487,30
2020-11-10,Washington,New York,384,14
2020-11-10,Wayne,New York,689,8
2020-11-10,Westchester,New York,42695,1480
2020-11-10,Wyoming,New York,261,5
2020-11-10,Yates,New York,176,6
2020-11-10,Alamance,North Carolina,5769,93
2020-11-10,Alexander,North Carolina,1195,12
2020-11-10,Alleghany,North Carolina,353,1
2020-11-10,Anson,North Carolina,775,13
2020-11-10,Ashe,North Carolina,568,3
2020-11-10,Avery,North Carolina,701,2
2020-11-10,Beaufort,North Carolina,1510,47
2020-11-10,Bertie,North Carolina,757,21
2020-11-10,Bladen,North Carolina,1148,19
2020-11-10,Brunswick,North Carolina,2407,53
2020-11-10,Buncombe,North Carolina,4594,120
2020-11-10,Burke,North Carolina,3026,56
2020-11-10,Cabarrus,North Carolina,5504,95
2020-11-10,Caldwell,North Carolina,2910,19
2020-11-10,Camden,North Carolina,150,3
2020-11-10,Carteret,North Carolina,1386,7
2020-11-10,Caswell,North Carolina,695,6
2020-11-10,Catawba,North Carolina,5284,67
2020-11-10,Chatham,North Carolina,2091,63
2020-11-10,Cherokee,North Carolina,829,15
2020-11-10,Chowan,North Carolina,552,18
2020-11-10,Clay,North Carolina,255,3
2020-11-10,Cleveland,North Carolina,3612,92
2020-11-10,Columbus,North Carolina,1981,66
2020-11-10,Craven,North Carolina,2568,65
2020-11-10,Cumberland,North Carolina,7847,106
2020-11-10,Currituck,North Carolina,255,4
2020-11-10,Dare,North Carolina,455,3
2020-11-10,Davidson,North Carolina,4203,48
2020-11-10,Davie,North Carolina,890,8
2020-11-10,Duplin,North Carolina,2971,55
2020-11-10,Durham,North Carolina,9929,105
2020-11-10,Edgecombe,North Carolina,2184,66
2020-11-10,Forsyth,North Carolina,10156,137
2020-11-10,Franklin,North Carolina,1631,32
2020-11-10,Gaston,North Carolina,8426,152
2020-11-10,Gates,North Carolina,178,3
2020-11-10,Graham,North Carolina,262,10
2020-11-10,Granville,North Carolina,2191,53
2020-11-10,Greene,North Carolina,1037,16
2020-11-10,Guilford,North Carolina,13170,215
2020-11-10,Halifax,North Carolina,1605,31
2020-11-10,Harnett,North Carolina,3283,75
2020-11-10,Haywood,North Carolina,825,36
2020-11-10,Henderson,North Carolina,2698,68
2020-11-10,Hertford,North Carolina,895,36
2020-11-10,Hoke,North Carolina,1689,28
2020-11-10,Hyde,North Carolina,179,5
2020-11-10,Iredell,North Carolina,4304,34
2020-11-10,Jackson,North Carolina,1210,8
2020-11-10,Johnston,North Carolina,6401,69
2020-11-10,Jones,North Carolina,218,15
2020-11-10,Lee,North Carolina,2225,24
2020-11-10,Lenoir,North Carolina,1674,44
2020-11-10,Lincoln,North Carolina,2783,16
2020-11-10,Macon,North Carolina,808,7
2020-11-10,Madison,North Carolina,351,7
2020-11-10,Martin,North Carolina,704,20
2020-11-10,McDowell,North Carolina,1488,34
2020-11-10,Mecklenburg,North Carolina,36863,411
2020-11-10,Mitchell,North Carolina,345,4
2020-11-10,Montgomery,North Carolina,1251,39
2020-11-10,Moore,North Carolina,2430,56
2020-11-10,Nash,North Carolina,3798,83
2020-11-10,New Hanover,North Carolina,5811,46
2020-11-10,Northampton,North Carolina,640,22
2020-11-10,Onslow,North Carolina,3944,35
2020-11-10,Orange,North Carolina,3350,59
2020-11-10,Pamlico,North Carolina,340,3
2020-11-10,Pasquotank,North Carolina,946,35
2020-11-10,Pender,North Carolina,1555,17
2020-11-10,Perquimans,North Carolina,272,4
2020-11-10,Person,North Carolina,779,10
2020-11-10,Pitt,North Carolina,6693,44
2020-11-10,Polk,North Carolina,415,13
2020-11-10,Randolph,North Carolina,4375,71
2020-11-10,Richmond,North Carolina,1551,35
2020-11-10,Robeson,North Carolina,6549,101
2020-11-10,Rockingham,North Carolina,2426,19
2020-11-10,Rowan,North Carolina,4593,123
2020-11-10,Rutherford,North Carolina,1909,80
2020-11-10,Sampson,North Carolina,3094,31
2020-11-10,Scotland,North Carolina,1730,33
2020-11-10,Stanly,North Carolina,2576,74
2020-11-10,Stokes,North Carolina,825,13
2020-11-10,Surry,North Carolina,2221,39
2020-11-10,Swain,North Carolina,321,5
2020-11-10,Transylvania,North Carolina,461,9
2020-11-10,Tyrrell,North Carolina,134,3
2020-11-10,Union,North Carolina,6513,66
2020-11-10,Vance,North Carolina,1338,47
2020-11-10,Wake,North Carolina,23822,280
2020-11-10,Warren,North Carolina,526,7
2020-11-10,Washington,North Carolina,279,8
2020-11-10,Watauga,North Carolina,1527,6
2020-11-10,Wayne,North Carolina,5035,99
2020-11-10,Wilkes,North Carolina,2104,42
2020-11-10,Wilson,North Carolina,3411,70
2020-11-10,Yadkin,North Carolina,1189,12
2020-11-10,Yancey,North Carolina,403,2
2020-11-10,Adams,North Dakota,119,0
2020-11-10,Barnes,North Dakota,545,2
2020-11-10,Benson,North Dakota,616,12
2020-11-10,Billings,North Dakota,36,0
2020-11-10,Bottineau,North Dakota,408,18
2020-11-10,Bowman,North Dakota,158,3
2020-11-10,Burke,North Dakota,117,1
2020-11-10,Burleigh,North Dakota,8970,99
2020-11-10,Cass,North Dakota,11956,101
2020-11-10,Cavalier,North Dakota,240,1
2020-11-10,Dickey,North Dakota,426,20
2020-11-10,Divide,North Dakota,96,1
2020-11-10,Dunn,North Dakota,234,6
2020-11-10,Eddy,North Dakota,290,3
2020-11-10,Emmons,North Dakota,307,9
2020-11-10,Foster,North Dakota,268,2
2020-11-10,Golden Valley,North Dakota,128,0
2020-11-10,Grand Forks,North Dakota,6004,27
2020-11-10,Grant,North Dakota,107,4
2020-11-10,Griggs,North Dakota,148,1
2020-11-10,Hettinger,North Dakota,159,3
2020-11-10,Kidder,North Dakota,137,3
2020-11-10,LaMoure,North Dakota,257,13
2020-11-10,Logan,North Dakota,139,4
2020-11-10,McHenry,North Dakota,316,15
2020-11-10,McIntosh,North Dakota,188,5
2020-11-10,McKenzie,North Dakota,689,5
2020-11-10,McLean,North Dakota,773,11
2020-11-10,Mercer,North Dakota,613,4
2020-11-10,Morton,North Dakota,3040,60
2020-11-10,Mountrail,North Dakota,732,10
2020-11-10,Nelson,North Dakota,247,5
2020-11-10,Oliver,North Dakota,102,2
2020-11-10,Pembina,North Dakota,391,2
2020-11-10,Pierce,North Dakota,234,4
2020-11-10,Ramsey,North Dakota,783,4
2020-11-10,Ransom,North Dakota,307,4
2020-11-10,Renville,North Dakota,143,2
2020-11-10,Richland,North Dakota,729,4
2020-11-10,Rolette,North Dakota,840,11
2020-11-10,Sargent,North Dakota,181,3
2020-11-10,Sheridan,North Dakota,65,1
2020-11-10,Sioux,North Dakota,331,5
2020-11-10,Slope,North Dakota,16,0
2020-11-10,Stark,North Dakota,2766,35
2020-11-10,Steele,North Dakota,80,1
2020-11-10,Stutsman,North Dakota,1543,19
2020-11-10,Towner,North Dakota,152,8
2020-11-10,Traill,North Dakota,479,9
2020-11-10,Unknown,North Dakota,5,5
2020-11-10,Walsh,North Dakota,983,6
2020-11-10,Ward,North Dakota,5161,83
2020-11-10,Wells,North Dakota,255,2
2020-11-10,Williams,North Dakota,2348,21
2020-11-10,Saipan,Northern Mariana Islands,98,2
2020-11-10,Tinian,Northern Mariana Islands,2,0
2020-11-10,Adams,Ohio,404,6
2020-11-10,Allen,Ohio,3211,80
2020-11-10,Ashland,Ohio,641,20
2020-11-10,Ashtabula,Ohio,1238,48
2020-11-10,Athens,Ohio,1522,4
2020-11-10,Auglaize,Ohio,1591,19
2020-11-10,Belmont,Ohio,1115,27
2020-11-10,Brown,Ohio,615,4
2020-11-10,Butler,Ohio,11122,135
2020-11-10,Carroll,Ohio,308,10
2020-11-10,Champaign,Ohio,597,4
2020-11-10,Clark,Ohio,3580,58
2020-11-10,Clermont,Ohio,3714,41
2020-11-10,Clinton,Ohio,742,14
2020-11-10,Columbiana,Ohio,2546,88
2020-11-10,Coshocton,Ohio,559,13
2020-11-10,Crawford,Ohio,766,9
2020-11-10,Cuyahoga,Ohio,25511,712
2020-11-10,Darke,Ohio,1522,54
2020-11-10,Defiance,Ohio,869,16
2020-11-10,Delaware,Ohio,3763,29
2020-11-10,Erie,Ohio,1479,57
2020-11-10,Fairfield,Ohio,3698,59
2020-11-10,Fayette,Ohio,634,13
2020-11-10,Franklin,Ohio,39230,643
2020-11-10,Fulton,Ohio,841,18
2020-11-10,Gallia,Ohio,443,13
2020-11-10,Geauga,Ohio,1237,51
2020-11-10,Greene,Ohio,3566,51
2020-11-10,Guernsey,Ohio,566,8
2020-11-10,Hamilton,Ohio,22103,353
2020-11-10,Hancock,Ohio,1622,32
2020-11-10,Hardin,Ohio,539,14
2020-11-10,Harrison,Ohio,123,3
2020-11-10,Henry,Ohio,717,18
2020-11-10,Highland,Ohio,723,16
2020-11-10,Hocking,Ohio,397,10
2020-11-10,Holmes,Ohio,1151,26
2020-11-10,Huron,Ohio,940,16
2020-11-10,Jackson,Ohio,659,10
2020-11-10,Jefferson,Ohio,700,4
2020-11-10,Knox,Ohio,704,17
2020-11-10,Lake,Ohio,3599,61
2020-11-10,Lawrence,Ohio,1324,31
2020-11-10,Licking,Ohio,3694,70
2020-11-10,Logan,Ohio,760,6
2020-11-10,Lorain,Ohio,3866,93
2020-11-10,Lucas,Ohio,10565,393
2020-11-10,Madison,Ohio,1224,18
2020-11-10,Mahoning,Ohio,4834,287
2020-11-10,Marion,Ohio,3844,50
2020-11-10,Medina,Ohio,2859,46
2020-11-10,Meigs,Ohio,271,12
2020-11-10,Mercer,Ohio,2131,35
2020-11-10,Miami,Ohio,2908,62
2020-11-10,Monroe,Ohio,223,19
2020-11-10,Montgomery,Ohio,14491,195
2020-11-10,Morgan,Ohio,136,1
2020-11-10,Morrow,Ohio,598,2
2020-11-10,Muskingum,Ohio,1402,6
2020-11-10,Noble,Ohio,362,6
2020-11-10,Ottawa,Ohio,798,30
2020-11-10,Paulding,Ohio,403,7
2020-11-10,Perry,Ohio,511,11
2020-11-10,Pickaway,Ohio,3507,46
2020-11-10,Pike,Ohio,500,1
2020-11-10,Portage,Ohio,2338,68
2020-11-10,Preble,Ohio,995,20
2020-11-10,Putnam,Ohio,1746,33
2020-11-10,Richland,Ohio,2025,26
2020-11-10,Ross,Ohio,1918,53
2020-11-10,Sandusky,Ohio,1034,25
2020-11-10,Scioto,Ohio,1333,10
2020-11-10,Seneca,Ohio,1055,15
2020-11-10,Shelby,Ohio,1293,14
2020-11-10,Stark,Ohio,5590,190
2020-11-10,Summit,Ohio,9088,280
2020-11-10,Trumbull,Ohio,3234,139
2020-11-10,Tuscarawas,Ohio,2007,50
2020-11-10,Union,Ohio,1223,3
2020-11-10,Van Wert,Ohio,504,5
2020-11-10,Vinton,Ohio,168,5
2020-11-10,Warren,Ohio,5810,70
2020-11-10,Washington,Ohio,650,25
2020-11-10,Wayne,Ohio,2344,80
2020-11-10,Williams,Ohio,633,6
2020-11-10,Wood,Ohio,3264,104
2020-11-10,Wyandot,Ohio,412,15
2020-11-10,Adair,Oklahoma,976,13
2020-11-10,Alfalfa,Oklahoma,155,0
2020-11-10,Atoka,Oklahoma,527,1
2020-11-10,Beaver,Oklahoma,125,1
2020-11-10,Beckham,Oklahoma,1029,15
2020-11-10,Blaine,Oklahoma,268,2
2020-11-10,Bryan,Oklahoma,2018,16
2020-11-10,Caddo,Oklahoma,1310,26
2020-11-10,Canadian,Oklahoma,4807,24
2020-11-10,Carter,Oklahoma,1095,12
2020-11-10,Cherokee,Oklahoma,1610,8
2020-11-10,Choctaw,Oklahoma,560,2
2020-11-10,Cimarron,Oklahoma,47,0
2020-11-10,Cleveland,Oklahoma,9673,113
2020-11-10,Coal,Oklahoma,170,0
2020-11-10,Comanche,Oklahoma,3063,22
2020-11-10,Cotton,Oklahoma,127,3
2020-11-10,Craig,Oklahoma,708,2
2020-11-10,Creek,Oklahoma,1889,41
2020-11-10,Custer,Oklahoma,1337,7
2020-11-10,Delaware,Oklahoma,1481,30
2020-11-10,Dewey,Oklahoma,117,1
2020-11-10,Ellis,Oklahoma,52,0
2020-11-10,Garfield,Oklahoma,2827,31
2020-11-10,Garvin,Oklahoma,997,8
2020-11-10,Grady,Oklahoma,1884,18
2020-11-10,Grant,Oklahoma,145,2
2020-11-10,Greer,Oklahoma,177,8
2020-11-10,Harmon,Oklahoma,90,0
2020-11-10,Harper,Oklahoma,99,2
2020-11-10,Haskell,Oklahoma,500,5
2020-11-10,Hughes,Oklahoma,463,7
2020-11-10,Jackson,Oklahoma,1327,18
2020-11-10,Jefferson,Oklahoma,105,1
2020-11-10,Johnston,Oklahoma,371,4
2020-11-10,Kay,Oklahoma,1132,18
2020-11-10,Kingfisher,Oklahoma,656,6
2020-11-10,Kiowa,Oklahoma,226,3
2020-11-10,Latimer,Oklahoma,254,3
2020-11-10,Le Flore,Oklahoma,1913,25
2020-11-10,Lincoln,Oklahoma,951,23
2020-11-10,Logan,Oklahoma,995,3
2020-11-10,Love,Oklahoma,331,1
2020-11-10,Major,Oklahoma,282,2
2020-11-10,Marshall,Oklahoma,391,2
2020-11-10,Mayes,Oklahoma,1135,17
2020-11-10,McClain,Oklahoma,1678,16
2020-11-10,McCurtain,Oklahoma,1848,41
2020-11-10,McIntosh,Oklahoma,606,12
2020-11-10,Murray,Oklahoma,409,3
2020-11-10,Muskogee,Oklahoma,2832,28
2020-11-10,Noble,Oklahoma,268,3
2020-11-10,Nowata,Oklahoma,312,4
2020-11-10,Okfuskee,Oklahoma,696,8
2020-11-10,Oklahoma,Oklahoma,28213,250
2020-11-10,Okmulgee,Oklahoma,1443,14
2020-11-10,Osage,Oklahoma,1553,17
2020-11-10,Ottawa,Oklahoma,1405,21
2020-11-10,Pawnee,Oklahoma,392,5
2020-11-10,Payne,Oklahoma,3250,15
2020-11-10,Pittsburg,Oklahoma,1452,21
2020-11-10,Pontotoc,Oklahoma,1179,6
2020-11-10,Pottawatomie,Oklahoma,2567,19
2020-11-10,Pushmataha,Oklahoma,339,6
2020-11-10,Roger Mills,Oklahoma,103,4
2020-11-10,Rogers,Oklahoma,2916,57
2020-11-10,Seminole,Oklahoma,962,7
2020-11-10,Sequoyah,Oklahoma,1489,14
2020-11-10,Stephens,Oklahoma,989,9
2020-11-10,Texas,Oklahoma,2006,10
2020-11-10,Tillman,Oklahoma,207,4
2020-11-10,Tulsa,Oklahoma,25024,228
2020-11-10,Unknown,Oklahoma,62,0
2020-11-10,Wagoner,Oklahoma,2128,31
2020-11-10,Washington,Oklahoma,1540,43
2020-11-10,Washita,Oklahoma,224,2
2020-11-10,Woods,Oklahoma,253,1
2020-11-10,Woodward,Oklahoma,1417,6
2020-11-10,Baker,Oregon,189,3
2020-11-10,Benton,Oregon,537,6
2020-11-10,Clackamas,Oregon,4101,72
2020-11-10,Clatsop,Oregon,291,0
2020-11-10,Columbia,Oregon,318,2
2020-11-10,Coos,Oregon,304,1
2020-11-10,Crook,Oregon,150,5
2020-11-10,Curry,Oregon,75,2
2020-11-10,Deschutes,Oregon,1512,14
2020-11-10,Douglas,Oregon,510,10
2020-11-10,Gilliam,Oregon,17,0
2020-11-10,Grant,Oregon,56,0
2020-11-10,Harney,Oregon,50,0
2020-11-10,Hood River,Oregon,305,1
2020-11-10,Jackson,Oregon,2435,8
2020-11-10,Jefferson,Oregon,645,11
2020-11-10,Josephine,Oregon,319,4
2020-11-10,Klamath,Oregon,487,3
2020-11-10,Lake,Oregon,49,0
2020-11-10,Lane,Oregon,2941,32
2020-11-10,Lincoln,Oregon,529,13
2020-11-10,Linn,Oregon,1022,17
2020-11-10,Malheur,Oregon,2100,38
2020-11-10,Marion,Oregon,6963,119
2020-11-10,Morrow,Oregon,580,7
2020-11-10,Multnomah,Oregon,11497,188
2020-11-10,Polk,Oregon,815,15
2020-11-10,Sherman,Oregon,23,0
2020-11-10,Tillamook,Oregon,89,0
2020-11-10,Umatilla,Oregon,3674,45
2020-11-10,Union,Oregon,561,2
2020-11-10,Wallowa,Oregon,65,2
2020-11-10,Wasco,Oregon,383,17
2020-11-10,Washington,Oregon,7108,89
2020-11-10,Wheeler,Oregon,1,0
2020-11-10,Yamhill,Oregon,1208,15
2020-11-10,Adams,Pennsylvania,1382,34
2020-11-10,Allegheny,Pennsylvania,17973,448
2020-11-10,Armstrong,Pennsylvania,1001,27
2020-11-10,Beaver,Pennsylvania,2550,142
2020-11-10,Bedford,Pennsylvania,691,9
2020-11-10,Berks,Pennsylvania,10595,437
2020-11-10,Blair,Pennsylvania,2002,39
2020-11-10,Bradford,Pennsylvania,1172,20
2020-11-10,Bucks,Pennsylvania,11676,632
2020-11-10,Butler,Pennsylvania,2476,35
2020-11-10,Cambria,Pennsylvania,1704,13
2020-11-10,Cameron,Pennsylvania,15,0
2020-11-10,Carbon,Pennsylvania,756,32
2020-11-10,Centre,Pennsylvania,4713,22
2020-11-10,Chester,Pennsylvania,9040,383
2020-11-10,Clarion,Pennsylvania,379,4
2020-11-10,Clearfield,Pennsylvania,632,7
2020-11-10,Clinton,Pennsylvania,342,8
2020-11-10,Columbia,Pennsylvania,1152,44
2020-11-10,Crawford,Pennsylvania,765,4
2020-11-10,Cumberland,Pennsylvania,3013,83
2020-11-10,Dauphin,Pennsylvania,5624,198
2020-11-10,Delaware,Pennsylvania,15402,825
2020-11-10,Elk,Pennsylvania,291,2
2020-11-10,Erie,Pennsylvania,2747,48
2020-11-10,Fayette,Pennsylvania,1214,15
2020-11-10,Forest,Pennsylvania,22,1
2020-11-10,Franklin,Pennsylvania,2758,66
2020-11-10,Fulton,Pennsylvania,129,4
2020-11-10,Greene,Pennsylvania,360,1
2020-11-10,Huntingdon,Pennsylvania,1228,33
2020-11-10,Indiana,Pennsylvania,1521,20
2020-11-10,Jefferson,Pennsylvania,322,4
2020-11-10,Juniata,Pennsylvania,315,9
2020-11-10,Lackawanna,Pennsylvania,4147,223
2020-11-10,Lancaster,Pennsylvania,11069,490
2020-11-10,Lawrence,Pennsylvania,1343,44
2020-11-10,Lebanon,Pennsylvania,3716,75
2020-11-10,Lehigh,Pennsylvania,7775,372
2020-11-10,Luzerne,Pennsylvania,6339,216
2020-11-10,Lycoming,Pennsylvania,1127,32
2020-11-10,McKean,Pennsylvania,219,2
2020-11-10,Mercer,Pennsylvania,1483,29
2020-11-10,Mifflin,Pennsylvania,671,4
2020-11-10,Monroe,Pennsylvania,2318,135
2020-11-10,Montgomery,Pennsylvania,15857,898
2020-11-10,Montour,Pennsylvania,346,12
2020-11-10,Northampton,Pennsylvania,6207,319
2020-11-10,Northumberland,Pennsylvania,1791,114
2020-11-10,Perry,Pennsylvania,436,8
2020-11-10,Philadelphia,Pennsylvania,50354,1912
2020-11-10,Pike,Pennsylvania,690,23
2020-11-10,Potter,Pennsylvania,82,1
2020-11-10,Schuylkill,Pennsylvania,2589,123
2020-11-10,Snyder,Pennsylvania,591,18
2020-11-10,Somerset,Pennsylvania,692,4
2020-11-10,Sullivan,Pennsylvania,23,1
2020-11-10,Susquehanna,Pennsylvania,466,29
2020-11-10,Tioga,Pennsylvania,379,4
2020-11-10,Union,Pennsylvania,858,11
2020-11-10,Venango,Pennsylvania,447,1
2020-11-10,Warren,Pennsylvania,90,1
2020-11-10,Washington,Pennsylvania,2636,42
2020-11-10,Wayne,Pennsylvania,326,12
